ccode,year,gender,age_group,edu_ilo,neet_fc
AGO,2017,Male,25-54,Upper Secondary,0.1450909303099781
AGO,2018,Male,25-54,Upper Secondary,0.162255717999411
AGO,2019,Male,25-54,Upper Secondary,0.3304632410792277
AGO,2020,Male,25-54,Upper Secondary,0.2136321710634602
AGO,2021,Male,25-54,Upper Secondary,0.4870268951686151
AGO,2022,Male,25-54,Upper Secondary,0.1745256239823961
AGO,2023,Male,25-54,Upper Secondary,0.2191917489494163
AGO,2024,Male,25-54,Upper Secondary,0.1571613265109311
AGO,2025,Male,25-54,Upper Secondary,0.1571613265109311
BDI,2015,Male,25-54,Lower Secondary,0.2910286172646824
BDI,2016,Male,25-54,Lower Secondary,0.1931167156615305
BDI,2017,Male,25-54,Lower Secondary,0.2539391380329288
BDI,2018,Male,25-54,Lower Secondary,0.2418771575073263
BDI,2019,Male,25-54,Lower Secondary,0.1529155256027623
BDI,2020,Male,25-54,Lower Secondary,0.1298944253831877
BDI,2021,Male,25-54,Lower Secondary,0.2226067076341046
BDI,2022,Male,25-54,Lower Secondary,0.166850591105116
BDI,2023,Male,25-54,Lower Secondary,0.2578364445772934
BDI,2024,Male,25-54,Lower Secondary,0.2287871810969053
BDI,2025,Male,25-54,Lower Secondary,0.2287871810969053
BDI,2015,Male,25-54,No Education,0.1831738929542204
BDI,2016,Male,25-54,No Education,0.1403244980795206
BDI,2017,Male,25-54,No Education,0.2474545741159546
BDI,2018,Male,25-54,No Education,0.2230986970448732
BDI,2019,Male,25-54,No Education,0.1273375168076664
BDI,2020,Male,25-54,No Education,0.1124133954794424
BDI,2021,Male,25-54,No Education,0.2979761736022745
BDI,2022,Male,25-54,No Education,0.2436883181004696
BDI,2023,Male,25-54,No Education,0.4296236845384746
BDI,2024,Male,25-54,No Education,0.3319881894879111
BDI,2025,Male,25-54,No Education,0.3319881894879111
BDI,2015,Male,25-54,Primary,0.2540908056585185
BDI,2016,Male,25-54,Primary,0.1683271782534606
BDI,2017,Male,25-54,Primary,0.220941531802694
BDI,2018,Male,25-54,Primary,0.1692983004873275
BDI,2019,Male,25-54,Primary,0.1196211344585539
BDI,2020,Male,25-54,Primary,0.0888382170308292
BDI,2021,Male,25-54,Primary,0.1377446329223862
BDI,2022,Male,25-54,Primary,0.13131319090713
BDI,2023,Male,25-54,Primary,0.2227268243407393
BDI,2024,Male,25-54,Primary,0.1824994021931897
BDI,2025,Male,25-54,Primary,0.1824994021931897
BDI,2015,Male,25-54,Tertiary,0.2043415840888676
BDI,2016,Male,25-54,Tertiary,0.1710705008810419
BDI,2017,Male,25-54,Tertiary,0.1805014184821509
BDI,2018,Male,25-54,Tertiary,0.1732846187713314
BDI,2019,Male,25-54,Tertiary,0.1960707214982093
BDI,2020,Male,25-54,Tertiary,0.0378731055887079
BDI,2021,Male,25-54,Tertiary,0.2464567068766134
BDI,2022,Male,25-54,Tertiary,0.1339969093956512
BDI,2023,Male,25-54,Tertiary,0.2361427572275754
BDI,2024,Male,25-54,Tertiary,0.2455834401380459
BDI,2025,Male,25-54,Tertiary,0.2455834401380459
BDI,2015,Male,25-54,Upper Secondary,0.205663269513134
BDI,2016,Male,25-54,Upper Secondary,0.1571510116577495
BDI,2017,Male,25-54,Upper Secondary,0.1450909303099781
BDI,2018,Male,25-54,Upper Secondary,0.162255717999411
BDI,2019,Male,25-54,Upper Secondary,0.1804266214242674
BDI,2020,Male,25-54,Upper Secondary,0.0769612130902256
BDI,2021,Male,25-54,Upper Secondary,0.1573090419135588
BDI,2022,Male,25-54,Upper Secondary,0.1745256239823961
BDI,2023,Male,25-54,Upper Secondary,0.2191917489494163
BDI,2024,Male,25-54,Upper Secondary,0.1571613265109311
BDI,2025,Male,25-54,Upper Secondary,0.1571613265109311
BEN,2015,Male,25-54,Lower Secondary,0.2910286172646824
BEN,2016,Male,25-54,Lower Secondary,0.1931167156615305
BEN,2017,Male,25-54,Lower Secondary,0.2539391380329288
BEN,2018,Male,25-54,Lower Secondary,0.2418771575073263
BEN,2019,Male,25-54,Lower Secondary,0.1421164773421052
BEN,2020,Male,25-54,Lower Secondary,0.2945142277579611
BEN,2021,Male,25-54,Lower Secondary,0.2226067076341046
BEN,2022,Male,25-54,Lower Secondary,0.1389462935385218
BEN,2023,Male,25-54,Lower Secondary,0.2578364445772934
BEN,2024,Male,25-54,Lower Secondary,0.2287871810969053
BEN,2025,Male,25-54,Lower Secondary,0.2287871810969053
BEN,2015,Male,25-54,No Education,0.1831738929542204
BEN,2016,Male,25-54,No Education,0.1403244980795206
BEN,2017,Male,25-54,No Education,0.2474545741159546
BEN,2018,Male,25-54,No Education,0.2230986970448732
BEN,2019,Male,25-54,No Education,0.0850635233735423
BEN,2020,Male,25-54,No Education,0.2274919863304798
BEN,2021,Male,25-54,No Education,0.2979761736022745
BEN,2022,Male,25-54,No Education,0.1442152719974516
BEN,2023,Male,25-54,No Education,0.4296236845384746
BEN,2024,Male,25-54,No Education,0.3319881894879111
BEN,2025,Male,25-54,No Education,0.3319881894879111
BEN,2015,Male,25-54,Primary,0.2540908056585185
BEN,2016,Male,25-54,Primary,0.1683271782534606
BEN,2017,Male,25-54,Primary,0.220941531802694
BEN,2018,Male,25-54,Primary,0.1692983004873275
BEN,2019,Male,25-54,Primary,0.1111733695967422
BEN,2020,Male,25-54,Primary,0.2014260335425854
BEN,2021,Male,25-54,Primary,0.1377446329223862
BEN,2022,Male,25-54,Primary,0.1093522117507355
BEN,2023,Male,25-54,Primary,0.2227268243407393
BEN,2024,Male,25-54,Primary,0.1824994021931897
BEN,2025,Male,25-54,Primary,0.1824994021931897
BEN,2015,Male,25-54,Tertiary,0.2043415840888676
BEN,2016,Male,25-54,Tertiary,0.1710705008810419
BEN,2017,Male,25-54,Tertiary,0.1805014184821509
BEN,2018,Male,25-54,Tertiary,0.1732846187713314
BEN,2019,Male,25-54,Tertiary,0.1173061054694311
BEN,2020,Male,25-54,Tertiary,0.1669013956543838
BEN,2021,Male,25-54,Tertiary,0.2464567068766134
BEN,2022,Male,25-54,Tertiary,0.1339969093956512
BEN,2023,Male,25-54,Tertiary,0.2361427572275754
BEN,2024,Male,25-54,Tertiary,0.2455834401380459
BEN,2025,Male,25-54,Tertiary,0.2455834401380459
BEN,2015,Male,25-54,Upper Secondary,0.205663269513134
BEN,2016,Male,25-54,Upper Secondary,0.1571510116577495
BEN,2017,Male,25-54,Upper Secondary,0.1450909303099781
BEN,2018,Male,25-54,Upper Secondary,0.162255717999411
BEN,2019,Male,25-54,Upper Secondary,0.0774847880822444
BEN,2020,Male,25-54,Upper Secondary,0.2136321710634602
BEN,2021,Male,25-54,Upper Secondary,0.1573090419135588
BEN,2022,Male,25-54,Upper Secondary,0.0751914077860354
BEN,2023,Male,25-54,Upper Secondary,0.2191917489494163
BEN,2024,Male,25-54,Upper Secondary,0.1571613265109311
BEN,2025,Male,25-54,Upper Secondary,0.1571613265109311
BFA,2015,Male,25-54,Lower Secondary,0.2910286172646824
BFA,2016,Male,25-54,Lower Secondary,0.1931167156615305
BFA,2017,Male,25-54,Lower Secondary,0.2539391380329288
BFA,2018,Male,25-54,Lower Secondary,0.1068927886378096
BFA,2019,Male,25-54,Lower Secondary,0.0720103589353332
BFA,2020,Male,25-54,Lower Secondary,0.2945142277579611
BFA,2021,Male,25-54,Lower Secondary,0.2226067076341046
BFA,2022,Male,25-54,Lower Secondary,0.1137704817276465
BFA,2023,Male,25-54,Lower Secondary,0.2175909146918766
BFA,2024,Male,25-54,Lower Secondary,0.1731588259294617
BFA,2025,Male,25-54,Lower Secondary,0.1731588259294617
BFA,2015,Male,25-54,No Education,0.1831738929542204
BFA,2016,Male,25-54,No Education,0.1403244980795206
BFA,2017,Male,25-54,No Education,0.2474545741159546
BFA,2018,Male,25-54,No Education,0.2629842938241583
BFA,2019,Male,25-54,No Education,0.057514854197433
BFA,2020,Male,25-54,No Education,0.2274919863304798
BFA,2021,Male,25-54,No Education,0.2979761736022745
BFA,2022,Male,25-54,No Education,0.1529739602394995
BFA,2023,Male,25-54,No Education,0.3723606923564346
BFA,2024,Male,25-54,No Education,0.2178184548947
BFA,2025,Male,25-54,No Education,0.2178184548947
BFA,2015,Male,25-54,Primary,0.2540908056585185
BFA,2016,Male,25-54,Primary,0.1683271782534606
BFA,2017,Male,25-54,Primary,0.220941531802694
BFA,2018,Male,25-54,Primary,0.0748180094277159
BFA,2019,Male,25-54,Primary,0.0563314993337512
BFA,2020,Male,25-54,Primary,0.2014260335425854
BFA,2021,Male,25-54,Primary,0.1377446329223862
BFA,2022,Male,25-54,Primary,0.0895385799220013
BFA,2023,Male,25-54,Primary,0.1879615331888824
BFA,2024,Male,25-54,Primary,0.1381256679901845
BFA,2025,Male,25-54,Primary,0.1381256679901845
BFA,2015,Male,25-54,Tertiary,0.2043415840888676
BFA,2016,Male,25-54,Tertiary,0.1710705008810419
BFA,2017,Male,25-54,Tertiary,0.1805014184821509
BFA,2018,Male,25-54,Tertiary,0.1732846187713314
BFA,2019,Male,25-54,Tertiary,0.086927704853958
BFA,2020,Male,25-54,Tertiary,0.1669013956543838
BFA,2021,Male,25-54,Tertiary,0.2464567068766134
BFA,2022,Male,25-54,Tertiary,0.1339969093956512
BFA,2023,Male,25-54,Tertiary,0.2361427572275754
