ccode,year,edu_ilo,age_group,gender,share_unemp,share_inact
BDI,2022,Lower secondary,55-64,male,0.0708,0.1434
BDI,2023,Lower secondary,55-64,male,0.0708,0.1434
BDI,2024,Lower secondary,55-64,male,0.0708,0.1434
BDI,2025,Lower secondary,55-64,male,0.0708,0.1434
BDI,2015,Primary,15-24,female,0.03278,0.95
BDI,2016,Primary,15-24,female,0.03278,0.95
BDI,2017,Primary,15-24,female,0.03278,0.95
BDI,2018,Primary,15-24,female,0.03278,0.95
BDI,2019,Primary,15-24,female,0.03278,0.95
BDI,2020,Primary,15-24,female,0.03278,0.95
BDI,2021,Primary,15-24,female,0.03278,0.95
BDI,2022,Primary,15-24,female,0.03278,0.95
BDI,2023,Primary,15-24,female,0.03278,0.95
BDI,2024,Primary,15-24,female,0.03278,0.95
BDI,2025,Primary,15-24,female,0.03278,0.95
BDI,2015,Primary,15-24,male,0.0435,0.95
BDI,2016,Primary,15-24,male,0.0435,0.95
BDI,2017,Primary,15-24,male,0.0435,0.95
BDI,2018,Primary,15-24,male,0.0435,0.95
BDI,2019,Primary,15-24,male,0.0435,0.95
BDI,2020,Primary,15-24,male,0.0435,0.95
BDI,2021,Primary,15-24,male,0.0435,0.95
BDI,2022,Primary,15-24,male,0.0435,0.95
BDI,2023,Primary,15-24,male,0.0435,0.95
BDI,2024,Primary,15-24,male,0.0435,0.95
BDI,2025,Primary,15-24,male,0.0435,0.95
BDI,2015,Primary,25-54,female,0.02511,0.12701
BDI,2016,Primary,25-54,female,0.02511,0.12701
BDI,2017,Primary,25-54,female,0.02511,0.12701
BDI,2018,Primary,25-54,female,0.02511,0.12701
BDI,2019,Primary,25-54,female,0.02511,0.12701
BDI,2020,Primary,25-54,female,0.02511,0.12701
BDI,2021,Primary,25-54,female,0.02511,0.12701
BDI,2022,Primary,25-54,female,0.02511,0.12701
BDI,2023,Primary,25-54,female,0.02511,0.12701
BDI,2024,Primary,25-54,female,0.02511,0.12701
BDI,2025,Primary,25-54,female,0.02511,0.12701
BDI,2015,Primary,25-54,male,0.03687,0.35231
BDI,2016,Primary,25-54,male,0.03687,0.35231
BDI,2017,Primary,25-54,male,0.03687,0.35231
BDI,2018,Primary,25-54,male,0.03687,0.35231
BDI,2019,Primary,25-54,male,0.03687,0.35231
BDI,2020,Primary,25-54,male,0.03687,0.35231
BDI,2021,Primary,25-54,male,0.03687,0.35231
BDI,2022,Primary,25-54,male,0.03687,0.35231
BDI,2023,Primary,25-54,male,0.03687,0.35231
BDI,2024,Primary,25-54,male,0.03687,0.35231
BDI,2025,Primary,25-54,male,0.03687,0.35231
BDI,2015,Primary,55-64,female,0.04997,0.17552
BDI,2016,Primary,55-64,female,0.04997,0.17552
BDI,2017,Primary,55-64,female,0.04997,0.17552
BDI,2018,Primary,55-64,female,0.0421,0.17552
BDI,2019,Primary,55-64,female,0.0428099999999999,0.17552
BDI,2020,Primary,55-64,female,0.0421,0.17552
BDI,2021,Primary,55-64,female,0.04567875,0.17552
BDI,2022,Primary,55-64,female,0.04997,0.17552
BDI,2023,Primary,55-64,female,0.04997,0.17552
BDI,2024,Primary,55-64,female,0.04997,0.17552
BDI,2025,Primary,55-64,female,0.04997,0.17552
BDI,2015,Primary,55-64,male,0.03224,0.08337
BDI,2016,Primary,55-64,male,0.0348,0.08337
BDI,2017,Primary,55-64,male,0.03736,0.08337
BDI,2018,Primary,55-64,male,0.0312199999999999,0.08337
BDI,2019,Primary,55-64,male,0.0312199999999999,0.08337
BDI,2020,Primary,55-64,male,0.04327,0.08337
BDI,2021,Primary,55-64,male,0.03875,0.08337
BDI,2022,Primary,55-64,male,0.03944,0.08337
BDI,2023,Primary,55-64,male,0.03875,0.08337
BDI,2024,Primary,55-64,male,0.03875,0.08337
BDI,2025,Primary,55-64,male,0.03875,0.08337
BDI,2015,Tertiary,15-24,female,0.4690125,0.41714
BDI,2016,Tertiary,15-24,female,0.4744389285714285,0.41714
BDI,2017,Tertiary,15-24,female,0.4683189285714286,0.41714
BDI,2018,Tertiary,15-24,female,0.4646074999999999,0.41714
BDI,2019,Tertiary,15-24,female,0.4195649999999999,0.41714
BDI,2020,Tertiary,15-24,female,0.4274523809523809,0.41714
BDI,2021,Tertiary,15-24,female,0.44416,0.41714
BDI,2022,Tertiary,15-24,female,0.44835,0.41714
BDI,2023,Tertiary,15-24,female,0.41741,0.41714
BDI,2024,Tertiary,15-24,female,0.4174975,0.41714
BDI,2025,Tertiary,15-24,female,0.4174975,0.41714
BDI,2015,Tertiary,15-24,male,0.383235,0.63464
BDI,2016,Tertiary,15-24,male,0.3690114285714285,0.63464
BDI,2017,Tertiary,15-24,male,0.35963,0.63464
BDI,2018,Tertiary,15-24,male,0.377465,0.63464
BDI,2019,Tertiary,15-24,male,0.3844835714285714,0.63464
BDI,2020,Tertiary,15-24,male,0.37471,0.63464
BDI,2021,Tertiary,15-24,male,0.3724116666666666,0.63464
BDI,2022,Tertiary,15-24,male,0.3721399999999999,0.63464
BDI,2023,Tertiary,15-24,male,0.36922,0.63464
BDI,2024,Tertiary,15-24,male,0.3721399999999999,0.63464
BDI,2025,Tertiary,15-24,male,0.3721399999999999,0.63464
BDI,2015,Tertiary,25-54,female,0.23734,0.22732
BDI,2016,Tertiary,25-54,female,0.23734,0.22732
BDI,2017,Tertiary,25-54,female,0.23734,0.22732
BDI,2018,Tertiary,25-54,female,0.23734,0.22732
BDI,2019,Tertiary,25-54,female,0.23734,0.22732
BDI,2020,Tertiary,25-54,female,0.23734,0.22732
BDI,2021,Tertiary,25-54,female,0.23734,0.22732
BDI,2022,Tertiary,25-54,female,0.23734,0.22732
BDI,2023,Tertiary,25-54,female,0.23734,0.22732
BDI,2024,Tertiary,25-54,female,0.23734,0.22732
BDI,2025,Tertiary,25-54,female,0.23734,0.22732
BDI,2015,Tertiary,25-54,male,0.11158,0.19511
BDI,2016,Tertiary,25-54,male,0.11158,0.19511
BDI,2017,Tertiary,25-54,male,0.11158,0.19511
BDI,2018,Tertiary,25-54,male,0.11158,0.19511
BDI,2019,Tertiary,25-54,male,0.11158,0.19511
BDI,2020,Tertiary,25-54,male,0.11158,0.19511
BDI,2021,Tertiary,25-54,male,0.11158,0.19511
BDI,2022,Tertiary,25-54,male,0.11158,0.19511
BDI,2023,Tertiary,25-54,male,0.11158,0.19511
BDI,2024,Tertiary,25-54,male,0.11158,0.19511
BDI,2025,Tertiary,25-54,male,0.11158,0.19511
BDI,2015,Tertiary,55-64,female,0.0387225,0.3451149999999999
BDI,2016,Tertiary,55-64,female,0.05484,0.3707837499999999
BDI,2017,Tertiary,55-64,female,0.02345,0.3738049999999999
BDI,2018,Tertiary,55-64,female,0.02329,0.3451149999999999
BDI,2019,Tertiary,55-64,female,0.02743,0.372715
BDI,2020,Tertiary,55-64,female,0.02837,0.392765
BDI,2021,Tertiary,55-64,female,0.03345,0.392765
BDI,2022,Tertiary,55-64,female,0.03579,0.386
BDI,2023,Tertiary,55-64,female,0.02828,0.372885
BDI,2024,Tertiary,55-64,female,0.03476,0.3486
BDI,2025,Tertiary,55-64,female,0.03476,0.3486
BDI,2015,Tertiary,55-64,male,0.0366849999999999,0.26064
BDI,2016,Tertiary,55-64,male,0.0366849999999999,0.26217
BDI,2017,Tertiary,55-64,male,0.0361,0.26064
BDI,2018,Tertiary,55-64,male,0.0366849999999999,0.26064
BDI,2019,Tertiary,55-64,male,0.0366849999999999,0.26064
BDI,2020,Tertiary,55-64,male,0.0366849999999999,0.270005
BDI,2021,Tertiary,55-64,male,0.036845,0.28535
BDI,2022,Tertiary,55-64,male,0.0366849999999999,0.26217
BDI,2023,Tertiary,55-64,male,0.0366849999999999,0.26217
BDI,2024,Tertiary,55-64,male,0.0366849999999999,0.26064
BDI,2025,Tertiary,55-64,male,0.0366849999999999,0.26064
BDI,2015,Upper secondary,15-24,female,0.7732899999999999,0.55341
BDI,2016,Upper secondary,15-24,female,0.7732899999999999,0.55341
BDI,2017,Upper secondary,15-24,female,0.7732899999999999,0.55341
BDI,2018,Upper secondary,15-24,female,0.7732899999999999,0.55341
BDI,2019,Upper secondary,15-24,female,0.7732899999999999,0.55341
BDI,2020,Upper secondary,15-24,female,0.7732899999999999,0.55341
BDI,2021,Upper secondary,15-24,female,0.7732899999999999,0.55341
BDI,2022,Upper secondary,15-24,female,0.7732899999999999,0.55341
BDI,2023,Upper secondary,15-24,female,0.7732899999999999,0.55341
BDI,2024,Upper secondary,15-24,female,0.7732899999999999,0.55341
BDI,2025,Upper secondary,15-24,female,0.7732899999999999,0.55341
BDI,2015,Upper secondary,15-24,male,0.65486,0.49508
BDI,2016,Upper secondary,15-24,male,0.65486,0.49508
BDI,2017,Upper secondary,15-24,male,0.65486,0.49508
BDI,2018,Upper secondary,15-24,male,0.65486,0.49508
BDI,2019,Upper secondary,15-24,male,0.65486,0.49508
BDI,2020,Upper secondary,15-24,male,0.65486,0.49508
BDI,2021,Upper secondary,15-24,male,0.65486,0.49508
BDI,2022,Upper secondary,15-24,male,0.65486,0.49508
BDI,2023,Upper secondary,15-24,male,0.65486,0.49508
BDI,2024,Upper secondary,15-24,male,0.65486,0.49508
BDI,2025,Upper secondary,15-24,male,0.65486,0.49508
BDI,2015,Upper secondary,25-54,female,0.1555,0.16128
BDI,2016,Upper secondary,25-54,female,0.1555,0.16128
BDI,2017,Upper secondary,25-54,female,0.1555,0.16128
BDI,2018,Upper secondary,25-54,female,0.1555,0.16128
BDI,2019,Upper secondary,25-54,female,0.1555,0.16128
BDI,2020,Upper secondary,25-54,female,0.1555,0.16128
BDI,2021,Upper secondary,25-54,female,0.1555,0.16128
BDI,2022,Upper secondary,25-54,female,0.1555,0.16128
BDI,2023,Upper secondary,25-54,female,0.1555,0.16128
BDI,2024,Upper secondary,25-54,female,0.1555,0.16128
BDI,2025,Upper secondary,25-54,female,0.1555,0.16128
BDI,2015,Upper secondary,25-54,male,0.19675,0.20849
BDI,2016,Upper secondary,25-54,male,0.19675,0.20849
BDI,2017,Upper secondary,25-54,male,0.19675,0.20849
BDI,2018,Upper secondary,25-54,male,0.19675,0.20849
BDI,2019,Upper secondary,25-54,male,0.19675,0.20849
BDI,2020,Upper secondary,25-54,male,0.19675,0.20849
BDI,2021,Upper secondary,25-54,male,0.19675,0.20849
BDI,2022,Upper secondary,25-54,male,0.19675,0.20849
BDI,2023,Upper secondary,25-54,male,0.19675,0.20849
BDI,2024,Upper secondary,25-54,male,0.19675,0.20849
BDI,2025,Upper secondary,25-54,male,0.19675,0.20849
BDI,2015,Upper secondary,55-64,female,0.0501299999999999,0.4739133333333333
BDI,2016,Upper secondary,55-64,female,0.0501299999999999,0.456375
BDI,2017,Upper secondary,55-64,female,0.0501299999999999,0.445185
BDI,2018,Upper secondary,55-64,female,0.0501299999999999,0.41616
BDI,2019,Upper secondary,55-64,female,0.0501299999999999,0.4394025
BDI,2020,Upper secondary,55-64,female,0.0501299999999999,0.4309791666666667
BDI,2021,Upper secondary,55-64,female,0.049475,0.42958375
BDI,2022,Upper secondary,55-64,female,0.045595,0.4161049999999999
BDI,2023,Upper secondary,55-64,female,0.045595,0.4198349999999999
BDI,2024,Upper secondary,55-64,female,0.045595,0.4314949999999999
BDI,2025,Upper secondary,55-64,female,0.045595,0.4314949999999999
BDI,2015,Upper secondary,55-64,male,0.04842,0.2290022222222222
BDI,2016,Upper secondary,55-64,male,0.047705,0.2204327272727272
BDI,2017,Upper secondary,55-64,male,0.04699,0.2354649999999999
BDI,2018,Upper secondary,55-64,male,0.046275,0.2367378571428571
BDI,2019,Upper secondary,55-64,male,0.04556,0.2340263636363636
BDI,2020,Upper secondary,55-64,male,0.043005,0.2511474999999999
BDI,2021,Upper secondary,55-64,male,0.04119,0.2552999999999999
BDI,2022,Upper secondary,55-64,male,0.04119,0.245965
BDI,2023,Upper secondary,55-64,male,0.03754,0.2450999999999999
BDI,2024,Upper secondary,55-64,male,0.04119,0.24628
BDI,2025,Upper secondary,55-64,male,0.04119,0.24628
BEN,2015,Less than primary,15-24,female,0.0193783333333333,0.4898133333333333
BEN,2016,Less than primary,15-24,female,0.0174775,0.449295
BEN,2017,Less than primary,15-24,female,0.0155766666666666,0.4087766666666667
BEN,2018,Less than primary,15-24,female,0.0136758333333333,0.3682583333333333
BEN,2019,Less than primary,15-24,female,0.011775,0.32774
BEN,2020,Less than primary,15-24,female,0.01346,0.3223833333333333
BEN,2021,Less than primary,15-24,female,0.0151449999999999,0.3170266666666667
BEN,2022,Less than primary,15-24,female,0.0168299999999999,0.31167
BEN,2023,Less than primary,15-24,female,0.0168299999999999,0.31167
BEN,2024,Less than primary,15-24,female,0.0168299999999999,0.31167
BEN,2025,Less than primary,15-24,female,0.0168299999999999,0.31167
BEN,2015,Less than primary,15-24,male,0.0258499999999999,0.2780333333333333
BEN,2016,Less than primary,15-24,male,0.02252,0.28979
BEN,2017,Less than primary,15-24,male,0.01919,0.3015466666666667
BEN,2018,Less than primary,15-24,male,0.01586,0.3133033333333334
BEN,2019,Less than primary,15-24,male,0.01253,0.32506
BEN,2020,Less than primary,15-24,male,0.0164083333333333,0.3053
BEN,2021,Less than primary,15-24,male,0.0202866666666666,0.28554
BEN,2022,Less than primary,15-24,male,0.024165,0.26578
BEN,2023,Less than primary,15-24,male,0.024165,0.26578
BEN,2024,Less than primary,15-24,male,0.024165,0.26578
BEN,2025,Less than primary,15-24,male,0.024165,0.26578
BEN,2015,Less than primary,25-54,female,0.0061233333333333,0.37408
BEN,2016,Less than primary,25-54,female,0.005535,0.303705
BEN,2017,Less than primary,25-54,female,0.0049466666666666,0.23333
BEN,2018,Less than primary,25-54,female,0.0043583333333333,0.162955
BEN,2019,Less than primary,25-54,female,0.00377,0.09258
BEN,2020,Less than primary,25-54,female,0.0044599999999999,0.0987499999999999
BEN,2021,Less than primary,25-54,female,0.00515,0.10492
BEN,2022,Less than primary,25-54,female,0.00584,0.11109
BEN,2023,Less than primary,25-54,female,0.00584,0.11109
BEN,2024,Less than primary,25-54,female,0.00584,0.11109
BEN,2025,Less than primary,25-54,female,0.00584,0.11109
BEN,2015,Less than primary,25-54,male,0.0105733333333333,0.0604049999999999
BEN,2016,Less than primary,25-54,male,0.00835,0.0522075
BEN,2017,Less than primary,25-54,male,0.0061266666666666,0.04401
BEN,2018,Less than primary,25-54,male,0.0039033333333333,0.0358125
BEN,2019,Less than primary,25-54,male,0.00168,0.027615
BEN,2020,Less than primary,25-54,male,0.0047016666666666,0.0316366666666666
BEN,2021,Less than primary,25-54,male,0.0077233333333333,0.0356583333333333
BEN,2022,Less than primary,25-54,male,0.010745,0.03968
BEN,2023,Less than primary,25-54,male,0.010745,0.03968
BEN,2024,Less than primary,25-54,male,0.010745,0.03968
BEN,2025,Less than primary,25-54,male,0.010745,0.03968
BEN,2015,Less than primary,55-64,female,0.0031,0.4285333333333333
BEN,2016,Less than primary,55-64,female,0.0031,0.367135
BEN,2017,Less than primary,55-64,female,0.0031,0.3057366666666666
BEN,2018,Less than primary,55-64,female,0.0031,0.2443383333333333
BEN,2019,Less than primary,55-64,female,0.0031,0.18294
BEN,2020,Less than primary,55-64,female,0.0031,0.1742749999999999
BEN,2021,Less than primary,55-64,female,0.0031,0.16561
BEN,2022,Less than primary,55-64,female,0.0031,0.156945
BEN,2023,Less than primary,55-64,female,0.0031,0.156945
BEN,2024,Less than primary,55-64,female,0.0031,0.156945
BEN,2025,Less than primary,55-64,female,0.0031,0.156945
BEN,2015,Less than primary,55-64,male,0.00335,0.0964066666666666
BEN,2016,Less than primary,55-64,male,0.00335,0.090865
BEN,2017,Less than primary,55-64,male,0.00335,0.0853233333333333
BEN,2018,Less than primary,55-64,male,0.00335,0.0797816666666666
BEN,2019,Less than primary,55-64,male,0.00335,0.07424
BEN,2020,Less than primary,55-64,male,0.00335,0.08554
BEN,2021,Less than primary,55-64,male,0.00335,0.09684
BEN,2022,Less than primary,55-64,male,0.00335,0.10814
BEN,2023,Less than primary,55-64,male,0.00335,0.10814
BEN,2024,Less than primary,55-64,male,0.00335,0.10814
BEN,2025,Less than primary,55-64,male,0.00335,0.10814
BEN,2015,Lower secondary,15-24,female,0.0702133333333333,0.7605633333333334
BEN,2016,Lower secondary,15-24,female,0.06425,0.7107
BEN,2017,Lower secondary,15-24,female,0.0582866666666666,0.6608366666666666
BEN,2018,Lower secondary,15-24,female,0.0523233333333333,0.6109733333333334
BEN,2019,Lower secondary,15-24,female,0.04636,0.56111
BEN,2020,Lower secondary,15-24,female,0.0438866666666666,0.5657133333333333
BEN,2021,Lower secondary,15-24,female,0.0414133333333333,0.5703166666666667
BEN,2022,Lower secondary,15-24,female,0.03894,0.57492
BEN,2023,Lower secondary,15-24,female,0.03894,0.57492
BEN,2024,Lower secondary,15-24,female,0.03894,0.57492
BEN,2025,Lower secondary,15-24,female,0.03894,0.57492
BEN,2015,Lower secondary,15-24,male,0.0809111111111111,0.7875833333333333
BEN,2016,Lower secondary,15-24,male,0.0736666666666666,0.739035
BEN,2017,Lower secondary,15-24,male,0.0664222222222222,0.6904866666666667
BEN,2018,Lower secondary,15-24,male,0.0591777777777777,0.6419383333333333
BEN,2019,Lower secondary,15-24,male,0.0519333333333333,0.59339
BEN,2020,Lower secondary,15-24,male,0.0446888888888888,0.58182
BEN,2021,Lower secondary,15-24,male,0.0374444444444444,0.57025
BEN,2022,Lower secondary,15-24,male,0.0302,0.5586800000000001
BEN,2023,Lower secondary,15-24,male,0.0302,0.5586800000000001
BEN,2024,Lower secondary,15-24,male,0.0302,0.5586800000000001
BEN,2025,Lower secondary,15-24,male,0.0302,0.5586800000000001
BEN,2015,Lower secondary,25-54,female,0.0265666666666666,0.2846266666666667
BEN,2016,Lower secondary,25-54,female,0.02393,0.25405
BEN,2017,Lower secondary,25-54,female,0.0212933333333333,0.2234733333333333
BEN,2018,Lower secondary,25-54,female,0.0186566666666666,0.1928966666666666
BEN,2019,Lower secondary,25-54,female,0.01602,0.16232
BEN,2020,Lower secondary,25-54,female,0.0182966666666666,0.15445
BEN,2021,Lower secondary,25-54,female,0.0205733333333333,0.14658
BEN,2022,Lower secondary,25-54,female,0.02285,0.13871
BEN,2023,Lower secondary,25-54,female,0.02285,0.13871
BEN,2024,Lower secondary,25-54,female,0.02285,0.13871
BEN,2025,Lower secondary,25-54,female,0.02285,0.13871
BEN,2015,Lower secondary,25-54,male,0.0242966666666666,0.1139833333333333
BEN,2016,Lower secondary,25-54,male,0.020615,0.105825
BEN,2017,Lower secondary,25-54,male,0.0169333333333333,0.0976666666666666
BEN,2018,Lower secondary,25-54,male,0.0132516666666666,0.0895083333333333
BEN,2019,Lower secondary,25-54,male,0.00957,0.0813499999999999
BEN,2020,Lower secondary,25-54,male,0.0114533333333333,0.0741066666666666
BEN,2021,Lower secondary,25-54,male,0.0133366666666666,0.0668633333333333
BEN,2022,Lower secondary,25-54,male,0.01522,0.05962
BEN,2023,Lower secondary,25-54,male,0.01522,0.05962
BEN,2024,Lower secondary,25-54,male,0.01522,0.05962
BEN,2025,Lower secondary,25-54,male,0.01522,0.05962
BEN,2015,Lower secondary,55-64,female,0.02844,0.4130333333333333
BEN,2016,Lower secondary,55-64,female,0.02844,0.35824
BEN,2017,Lower secondary,55-64,female,0.02844,0.3034466666666667
BEN,2018,Lower secondary,55-64,female,0.02844,0.2486533333333333
BEN,2019,Lower secondary,55-64,female,0.02844,0.19386
BEN,2020,Lower secondary,55-64,female,0.02844,0.19805
BEN,2021,Lower secondary,55-64,female,0.02844,0.20224
BEN,2022,Lower secondary,55-64,female,0.02844,0.20643
BEN,2023,Lower secondary,55-64,female,0.02844,0.20643
BEN,2024,Lower secondary,55-64,female,0.02844,0.20643
BEN,2025,Lower secondary,55-64,female,0.02844,0.20643
BEN,2015,Lower secondary,55-64,male,0.0201799999999999,0.3395533333333333
BEN,2016,Lower secondary,55-64,male,0.0201799999999999,0.30329
BEN,2017,Lower secondary,55-64,male,0.0201799999999999,0.2670266666666667
BEN,2018,Lower secondary,55-64,male,0.0201799999999999,0.2307633333333333
BEN,2019,Lower secondary,55-64,male,0.0201799999999999,0.1945
BEN,2020,Lower secondary,55-64,male,0.0201799999999999,0.1576933333333333
BEN,2021,Lower secondary,55-64,male,0.0201799999999999,0.1208866666666666
BEN,2022,Lower secondary,55-64,male,0.0201799999999999,0.0840799999999999
BEN,2023,Lower secondary,55-64,male,0.0201799999999999,0.0840799999999999
BEN,2024,Lower secondary,55-64,male,0.0201799999999999,0.0840799999999999
BEN,2025,Lower secondary,55-64,male,0.0201799999999999,0.0840799999999999
BEN,2015,Primary,15-24,female,0.0297899999999999,0.6927066666666667
BEN,2016,Primary,15-24,female,0.0267549999999999,0.6676
BEN,2017,Primary,15-24,female,0.0237199999999999,0.6424933333333334
BEN,2018,Primary,15-24,female,0.020685,0.6173866666666666
